roi_name,roi_colour,  no_roi_pixels,  roi_size[um^2],Dead_Time-mean[%], Dead_Time-median,  Dead_Time-max,  Dead_Time-min,  Dead_Time-total,  Dead_Time-total_content,  Dead_Time-stddev, Dead_Time-stddev_radius2,  abs_ic-mean[], abs_ic-median,  abs_ic-max,  abs_ic-min,  abs_ic-total,  abs_ic-total_content,  abs_ic-stddev, abs_ic-stddev_radius2,  P-mean[ug/cm2], P-median,  P-max,  P-min,  P-total,  P-total_content,  P-stddev, P-stddev_radius2,  S-mean[ug/cm2], S-median,  S-max,  S-min,  S-total,  S-total_content,  S-stddev, S-stddev_radius2,  Cl-mean[ug/cm2], Cl-median,  Cl-max,  Cl-min,  Cl-total,  Cl-total_content,  Cl-stddev, Cl-stddev_radius2,K-mean[ug/cm2], K-median,  K-max,  K-min,  K-total,  K-total_content,  K-stddev, K-stddev_radius2,  Ca-mean[ug/cm2], Ca-median,  Ca-max,  Ca-min,  Ca-total,  Ca-total_content,  Ca-stddev, Ca-stddev_radius2,  Mn-mean[ug/cm2], Mn-median,  Mn-max,  Mn-min,  Mn-total,  Mn-total_content,  Mn-stddev, Mn-stddev_radius2,  Fe-mean[ug/cm2], Fe-median,  Fe-max,  Fe-min,  Fe-total,  Fe-total_content,  Fe-stddev, Fe-stddev_radius2,Cu-mean[ug/cm2], Cu-median,  Cu-max,  Cu-min,  Cu-total,  Cu-total_content,  Cu-stddev, Cu-stddev_radius2,  Zn-mean[ug/cm2], Zn-median,  Zn-max,  Zn-min,  Zn-total,  Zn-total_content,  Zn-stddev, Zn-stddev_radius2,Se-mean[ug/cm2], Se-median,  Se-max,  Se-min,  Se-total,  Se-total_content,  Se-stddev, Se-stddev_radius2,  Br-mean[ug/cm2], Br-median,  Br-max,  Br-min,  Br-total,  Br-total_content,  Br-stddev, Br-stddev_radius2,Pb_L-mean[ug/cm2], Pb_L-median,  Pb_L-max,  Pb_L-min,  Pb_L-total,  Pb_L-total_content,  Pb_L-stddev, Pb_L-stddev_radius2,,
 rois\0046-4.roi.h501, (green),115,2875,77.47606,83.337219,99.959557,23.11113,8909.748,2227436.7,19.749236,14.555475,0.87069109,0.8683545,0.93882549,0.81217396,100.12947,25032.369,0.024450815,0.021989317,24.275201,12.839566,162.49257,0.079520173,2791.6475,697912.02,28.516307,20.828975,30.569689,24.532877,233.55417,0.13184045,3515.5151,878878.56,28.854062,20.613881,11.884965,7.0653749,94.464508,0.21703109,1366.7709,341692.74,14.476207,9.0739888,18.713253,15.29489,69.455269,0.69588435,2152.0242,538006.03,13.440466,10.391281,4.616799,3.886596,21.040823,6.58E-11,530.93188,132732.97,3.9682564,3.1668153,1.3206159,0.50980175,8.9009686,0.008311333,151.8708,37967.707,1.8041327,1.3044221,3.854087,1.8992449,23.82539,1.28E-06,443.21997,110805,4.57289,2.7775295,0.8113453,0.38188353,13.214356,0.016110236,93.304703,23326.177,1.7691088,0.97269699,1.9930042,0.77919358,44.153969,0.063819155,229.1955,57298.872,4.6884346,2.4431883,0.76035116,0.42463407,16.357401,0.008329751,87.440376,21860.096,1.6993372,0.97343865,1.2049096,0.44675705,7.3522787,0.001893407,138.56461,34641.15,1.600729,1.160521,73.28188,61.057224,278.94751,3.9450796,8427.417,2106854.1,44.807954,34.142506,,
 rois\0046-4.roi.h502, (blue),798,19950,33.855257,27.290714,99.42408,1.0794103,27016.5,6754123.7,22.864469,16.412785,0.89981074,0.89949322,0.95602608,0.81872338,718.04907,179512.24,0.018589941,0.017356356,6.1234834,4.8377128,63.164551,0.058634333,4886.542,1221634.9,6.0422928,4.0063237,15.033717,10.370508,115.46995,0.026242355,11996.908,2999226.5,13.310392,9.7874216,2.9228329,2.1995568,40.34166,0.052446168,2332.4202,583105.16,2.9030588,1.9266873,28.549219,28.31407,69.666229,0.041886233,22782.281,5695569.1,11.287623,7.6116935,2.0781511,1.7910132,8.2919064,3.53E-09,1658.3654,414591.15,1.3776114,0.94691366,0.114702,0.081124634,2.3093247,1.03E-07,91.532227,22883.05,0.15935593,0.092880913,1.4108247,0.63319236,24.285419,0.004851478,1125.8384,281459.53,2.7474899,1.1110803,0.20225792,0.15574355,16.927698,0.008457472,161.40189,40350.455,0.61927942,0.13030427,0.35086617,0.22637291,42.253601,0.013937191,279.99121,69997.801,1.6182412,0.27235095,0.08808874,0.03484413,3.5006213,5.23E-07,70.2948,17573.704,0.18701458,0.087180312,0.18006,0.10900348,14.470439,6.70E-09,143.68791,35921.97,0.62157172,0.16432562,32.616847,20.229868,198.13309,1.0501862,26028.254,6507060.9,31.905488,23.109035,,
 rois\0046-4.roi.h503, (turquois),965,24125,38.533394,30.235779,99.959557,4.7994194,37184.746,9296181.3,26.834321,16.129379,0.89620172,0.89739275,0.95602608,0.81217396,864.83478,216208.66,0.021531838,0.017941049,8.3322355,5.0053806,162.49257,0.069560073,8040.6079,2010151.8,13.179411,6.3216746,16.613616,10.963435,233.55417,0.02325641,16032.146,4008034.9,16.911698,11.326231,4.0470017,2.309324,94.464508,0.04663673,3905.3577,976339.16,6.7828676,2.952266,26.949004,27.118809,76.689362,0.031932492,26005.791,6501447.2,12.157554,7.9151914,2.3677129,1.7940626,21.040823,6.58E-11,2284.842,571210.74,2.1644695,1.2250037,0.25080756,0.091835044,8.9009686,1.03E-07,242.0291,60507.325,0.73411766,0.24806919,1.6138193,0.67176807,24.285419,1.28E-06,1557.3361,389333.89,3.0151109,1.2621108,0.26161313,0.16275913,16.927698,0.008457472,252.45671,63114.167,0.74152409,0.21861835,0.5293312,0.23537052,44.153969,0.000181532,510.80457,127701.15,2.1979954,0.54532516,0.17700163,0.042034645,16.357401,1.10E-07,170.80663,42701.642,0.6504484,0.19579379,0.32186936,0.11698066,14.470439,6.70E-09,310.60391,77650.982,0.92993297,0.32181309,36.586145,24.062109,278.94751,0.70967054,35305.633,8826407.6,37.027864,24.739651,,
 rois\0048-4.roi.h500, (red),60,1500,7.7196581,7.8238368,15.185112,2.2144139,463.17953,115794.94,3.2325958,2.8529177,0.9103486,0.91133004,0.94365084,0.8784219,54.620907,13655.237,0.013049042,0.013180248,0.37097589,0.11715019,2.0898957,0.000459527,22.258554,5564.6416,0.50497364,0.42097009,0.28533481,0.0870075,1.188442,0.000825753,17.120087,4280.0246,0.33745727,0.32763924,0.47365873,0.38791186,1.6531839,0.012652231,28.419525,7104.885,0.35110195,0.33275186,0.15240011,0.1258641,0.51634771,8.07E-09,9.1440058,2286.003,0.14183589,0.12412896,0.040234254,0.007009839,0.24741119,5.92E-05,2.4140551,603.51416,0.062341908,0.050659742,0.019409937,0.006688841,0.081928685,4.32E-05,1.1645962,291.14922,0.024175039,0.021264809,0.11511365,0.10517023,0.4018617,0.006026879,6.9068193,1726.7057,0.074676157,0.05933044,0.068548106,0.062358443,0.14729182,0.018762263,4.1128864,1028.2222,0.03335245,0.030850732,0.029800066,0.029244905,0.087740012,0.000229513,1.788004,447.00125,0.019247016,0.019479814,0.008596538,0.007182044,0.026720192,9.46E-09,0.51579219,128.94814,0.006462189,0.006410734,0.009239811,0.007931665,0.033744708,4.45E-09,0.55438858,138.59724,0.00772881,0.007130877,0.091270669,0.054211259,0.66384745,7.98E-09,5.4762402,1369.0608,0.12769994,0.069202049,,
 rois\0048-4.roi.h501, (green),115,2875,69.745485,71.691185,99.856033,27.757513,8020.7319,2005183.9,18.694147,12.234515,0.85197237,0.85925931,0.92442322,0.71805447,97.976852,24494.22,0.044782781,0.025026777,41.536303,28.135517,390.67758,0.06680578,4776.6748,1194169.4,60.293903,37.791546,45.551988,31.52512,402.84933,0.57128084,5238.478,1309620.4,54.504264,33.693168,36.67399,11.654456,1166.6254,0.13332307,4217.5093,1054377.8,112.74753,50.294353,62.563192,41.451103,240.38382,1.27E-06,7194.7646,1798692.8,56.884122,35.864574,22.502124,14.649581,627.42023,0.000876706,2587.7446,646936.45,58.310519,24.699,8.1273369,1.9466363,69.701668,0.095695667,934.64374,233661.07,12.397921,8.8671473,22.617416,21.120083,72.63475,0.44932389,2601.0032,650251.09,16.222146,13.986318,1.4800219,0.60733378,13.459936,0.010324662,170.20255,42550.655,2.5341048,1.4648413,1.7287398,1.2435671,8.3788662,0.073215716,198.80505,49701.3,1.5446114,1.0159701,0.94735507,0.21475282,15.47555,0.002756115,108.94584,27236.474,1.9610677,1.0969196,1.1222534,0.54137456,7.6398358,0.016855022,129.05914,32264.805,1.5219377,1.0195142,37.507256,32.750019,93.260269,0.72691274,4313.335,1078334.3,21.991937,19.892744,,
 rois\0048-4.roi.h502, (blue),437,10925,37.453831,35.122807,94.542488,12.290502,16367.321,4091833.6,14.224613,9.2354703,0.83310862,0.8311258,0.91235393,0.75064933,364.06848,91017.174,0.029287097,0.016316725,15.283126,13.243758,69.040596,1.0124149,6678.7266,1669682.5,9.3594264,5.4081052,19.144624,16.154659,63.041679,2.8422124,8366.1982,2091551.5,11.039074,6.0480698,6.5654784,4.9317183,192.75195,0.55388045,2869.1125,717278.96,9.9299804,3.5866082,120.14819,98.304489,302.28781,14.543294,52504.766,13126198,63.303856,19.023289,12.614867,11.59019,32.665649,1.2994944,5512.6987,1378175.1,5.6512983,3.6954699,0.87759882,0.56893229,52.039192,0.052171461,383.51071,95877.731,2.8424275,0.80305486,8.0162157,5.0237732,60.382122,0.46062809,3503.0854,875772.11,8.3080789,5.3631767,0.64361944,0.6274007,2.2210898,0.13085078,281.26166,70315.468,0.23154516,0.15485227,2.2014303,2.1846137,5.5884581,0.132469,962.02496,240506.41,0.86279808,0.52532276,0.046316881,0.025651293,1.592913,1.56E-13,20.240467,5060.1224,0.09712346,0.050089273,0.57568131,0.55607641,2.4200666,0.0382994,251.57283,62893.222,0.22930724,0.13719956,11.613352,5.7384768,79.249611,0.024172973,5075.0342,1268759.5,13.682816,9.4533024,,
 rois\0048-4.roi.h503, (turquois),750,18750,43.396915,37.482643,99.856033,10.131055,32547.689,8136926.6,20.044862,11.002761,0.84221542,0.84251291,0.9305892,0.71805447,631.66168,157915.49,0.033747153,0.018760071,20.115385,14.330477,390.67758,0.26691091,15086.54,3771637,27.109466,11.155926,24.839397,19.067415,402.84933,0.57128084,18629.555,4657389.8,27.576279,11.95952,11.78059,5.5301423,1166.6254,0.13332307,8835.4395,2208862.1,46.958129,11.81455,103.47309,89.74173,302.28781,1.27E-06,77604.781,19401216,63.861257,25.136654,14.789842,12.313673,627.42023,0.000876706,11092.38,2773097.1,23.728961,7.286125,2.3657436,0.60565197,102.0966,0.015841171,1774.3073,443577.21,7.924749,2.5985289,11.045278,6.7168174,72.63475,0.34596774,8283.957,2070990.9,11.801614,7.4215432,0.73700718,0.5804013,13.459936,0.10984859,552.75543,138188.93,1.0657608,0.34750504,1.9058342,1.8286911,8.3788662,0.073448092,1429.3765,357344.14,1.0830922,0.62397747,0.17942526,0.033840645,15.47555,9.84E-16,134.56898,33642.258,0.81040053,0.1966742,0.63028339,0.5178296,7.6398358,0.011848413,472.71262,118178.21,0.68329332,0.29993428,17.538663,11.527555,93.260269,0.024172973,13153.998,3288501.4,18.433126,12.095335,,
 rois\0049-4.roi.h500, (red),1224,30600,5.3667365,5.2413106,17.641235,-1.2610197,6568.8862,1642223.4,3.0673933,2.7590823,0.92044689,0.92033195,0.98093724,0.86481804,1126.627,281657.09,0.016044373,0.01568984,0.30626044,0.075086847,3.2554023,0.002768714,374.86267,93715.809,0.43850866,0.40033518,0.23387118,0.088022456,1.7546309,0.000299593,286.25858,71564.668,0.2872385,0.26447474,0.34559866,0.28934205,1.8261393,7.09E-08,423.01248,105753.32,0.28246729,0.26424628,0.13424899,0.099423312,0.86321211,7.96E-12,164.32066,41080.24,0.13867102,0.13090889,0.01807126,0.004538212,0.25491327,1.26E-07,22.119219,5529.8122,0.035224629,0.028764813,0.020063096,0.00818501,0.1480072,7.81E-08,24.557226,6139.3147,0.023016697,0.021485663,0.087007628,0.0831393,0.29834357,0.000302191,106.49735,26624.366,0.046400042,0.044472169,0.076667552,0.074234471,0.22062811,0.000206519,93.841103,23460.299,0.035194377,0.033685701,0.035116247,0.031921118,0.11866192,9.64E-05,42.982277,10745.585,0.021593502,0.020793145,0.008259884,0.006360281,0.052845627,4.98E-09,10.110099,2527.5274,0.007200984,0.006748546,0.00987367,0.00730543,0.064901598,3.09E-11,12.085365,3021.3467,0.009434344,0.008901145,0.040660733,0.038315184,0.18522912,5.48E-09,49.768757,12442.199,0.027484123,0.0267262,,
 rois\0049-4.roi.h501, (green),107,2675,33.157886,22.65169,99.948174,0.42446852,3547.894,886974.59,29.785077,18.202645,0.89946593,0.90201002,0.93775594,0.84757119,96.242867,24060.744,0.019273795,0.01698318,4.5586653,1.7645034,68.646027,0.00237864,487.77713,121944.45,10.072481,5.0855861,10.294352,4.9823947,70.398125,0.010826941,1101.496,275374.28,13.114393,8.0016861,1.8553937,1.1248058,10.811264,0.034888271,198.52713,49631.845,2.0673743,1.4164211,3.6740244,2.8489368,11.683583,1.07E-08,393.12061,98280.279,3.5279556,1.5672045,3.5538389,2.4650102,12.444798,0.001042881,380.26074,95065.313,3.4655444,1.4504287,0.57920612,0.14108434,25.131727,1.68E-06,61.97506,15493.784,2.7229642,0.83609203,3.6839408,2.1299047,26.38472,0.0548659,394.1817,98545.543,4.8530507,2.7052688,0.4530746,0.37729093,1.7122611,0.027439037,48.478989,12119.761,0.39837286,0.19427076,0.29689576,0.21660075,5.0444369,0.003988429,31.767849,7941.9716,0.54304136,0.21100948,0.082571217,0.024222566,0.84400171,5.98E-05,8.8351192,2208.7829,0.13666449,0.079452108,0.21416142,0.030669078,8.0939102,9.11E-10,22.91527,5728.8252,0.8700349,0.27822174,30.311549,21.05018,173.47009,0.19711107,3243.3359,810834.97,34.846164,21.140692,,
 rois\0049-4.roi.h502, (blue),1333,33325,18.264049,14.214593,96.527809,2.872622,24345.979,6086501.5,12.20561,7.8598063,0.87984361,0.89374465,0.94727892,0.69763517,1172.8306,293208.23,0.047568837,0.016764612,4.6724703,4.0829978,95.357971,0.018387914,6228.3984,1557102.6,3.870785,2.4582972,6.7583967,5.2219615,53.902225,0.1619679,9008.9395,2252238.3,5.5570844,3.3971708,1.3045174,1.0583189,13.438833,0.000856798,1738.9218,434730.94,1.1103925,0.8274942,21.541794,20.666609,63.92868,2.5769539,28715.217,7178811.2,10.444995,5.191322,6.3599617,5.8195786,15.432248,1.4249277,8477.834,2119459.7,2.671851,1.6337691,0.2691607,0.2445453,1.3001214,5.39E-07,358.79138,89697.909,0.15107433,0.12047796,3.1259542,1.3413743,42.300957,0.11856278,4166.8975,1041725.5,4.5044692,2.4121055,0.28760926,0.26387563,0.91479969,0.047701266,383.38281,95845.897,0.12437083,0.093806574,0.55649091,0.50596792,3.1483614,0.090529278,741.80267,185450.81,0.27495388,0.17630967,0.025910692,0.016418867,0.72927868,1.61E-12,34.53896,8634.7481,0.04233092,0.025003485,0.1062036,0.09516073,1.2428797,4.08E-05,141.56941,35392.391,0.06599609,0.04688197,8.7157661,3.1238122,165.12822,0.041722372,11618.112,2904532.5,14.159253,8.659204,,
 rois\0049-4.roi.h503, (turquois),1925,48125.1,20.459715,14.824933,98.808502,0.42446852,39384.926,9846250.7,15.940416,9.5791642,0.8834017,0.89540815,0.94727892,0.69763517,1700.5487,425137.62,0.044854917,0.016752269,4.570123,3.7932708,95.357971,0.011559462,8797.4824,2199374.6,4.5303297,2.6867299,6.8638847,4.9787235,70.398125,0.010826941,13212.981,3303248.8,6.6323513,3.7863583,1.3496423,1.0313908,15.725234,6.48E-07,2598.063,649516.2,1.3201359,0.92094907,18.156943,17.128889,63.92868,1.07E-08,34952.117,8738040,11.139087,4.8685484,6.0274965,5.7179246,17.571199,0.000522079,11602.952,2900736.5,2.9743773,1.7037167,0.31181719,0.23450872,15.903608,1.50E-07,600.24792,150062.22,0.6465389,0.21210187,3.5370193,1.4563491,46.970985,0.0548659,6808.7603,1702192.8,5.3334889,2.8796873,0.30392107,0.26753309,1.7122611,0.001952825,585.04797,146262.21,0.17176586,0.10521261,0.50596681,0.45227143,3.1483614,0.003988429,973.98633,243496.84,0.30008915,0.17892305,0.034096942,0.017051939,1.2843916,1.61E-12,65.636635,16409.175,0.06971051,0.033587932,0.10431286,0.083267599,3.5170894,9.11E-10,200.80234,50200.629,0.13889081,0.061807558,11.59486,3.8482647,173.47009,0.041722372,22320.104,5580033.5,18.76363,10.772472,,
 rois\0050-2.roi.h500, (red),101,2524.98,3.4744216,3.6862373,11.896729,0.14096498,350.9166,87728.279,2.3412205,2.2602871,0.93150147,0.9319976,0.96611571,0.89482611,94.081642,23520.18,0.01460483,0.014347353,0.41671048,0.15671343,2.1081059,0.007587687,42.087765,10521.836,0.47775679,0.46813749,0.26696373,0.08125288,1.9671736,0.004534869,26.963339,6740.7678,0.35297557,0.3313702,0.38249203,0.30359182,1.1470017,0.000804194,38.631699,9657.8285,0.29520345,0.29112112,0.14612361,0.096287578,0.90270048,1.30E-08,14.758486,3689.5849,0.15637993,0.1348366,0.024144342,0.005793069,0.27658355,5.42E-05,2.4385791,609.63863,0.048760778,0.035526796,0.019680006,0.010681772,0.1142185,1.43E-06,1.9876807,496.91526,0.02262433,0.021318066,0.11055507,0.089333557,1.6124272,0.000530431,11.166063,2791.488,0.15937444,0.081830895,0.072309641,0.067976266,0.14957079,0.015495273,7.3032746,1825.8004,0.030842951,0.029925395,0.03492995,0.031590171,0.10176805,0.001621126,3.5279253,881.97255,0.020098587,0.019390841,0.00737005,0.005671189,0.030545702,2.72E-09,0.74437493,186.09192,0.006539589,0.006308908,0.009820355,0.008705194,0.032679774,7.29E-09,0.99185598,247.96153,0.008191497,0.008051959,0.25110247,0.059068043,8.6119738,2.38E-06,25.361351,6340.2749,0.97543073,0.44352314,,
 rois\0050-2.roi.h501, (green),254,6349.94,84.795208,88.392273,99.964752,43.314838,21537.988,5384442.3,13.900165,11.363756,0.86357453,0.87447405,0.961312,0.66978723,219.34793,54836.439,0.049329869,0.031269747,43.605957,9.6525478,3846.6189,2.06E-22,11075.913,2768950.8,244.35431,74.299039,25.039323,18.816927,112.09372,1.24E-22,6359.9883,1589981.2,23.242608,16.243123,15.398368,4.1070633,195.11664,8.39E-23,3911.187,977786.69,28.183648,17.16803,17.961667,13.329,129.24228,3.56E-23,4562.2632,1140554.5,15.98822,10.391911,5.5829377,3.6139605,102.3627,2.25E-23,1418.0662,354513.03,8.6950406,5.3137478,2.6579016,0.40985703,31.543631,7.83E-24,675.10687,168775.08,5.0802483,2.9003585,5.833366,3.9027197,47.274097,6.21E-24,1481.6752,370415.07,6.4976307,4.5035579,1.3377736,0.71259344,25.435522,3.73E-24,339.79446,84947.783,2.4373133,1.2423122,1.8238142,0.41293961,55.22773,2.95E-24,463.24878,115811.05,4.8150224,1.9702552,0.62049214,0.36809185,7.4790459,2.34E-24,157.60498,39400.86,0.90413985,0.54005649,0.97281773,0.40360728,12.434714,2.26E-24,247.09561,61773.313,1.4882333,0.93935684,68.749938,61.812378,259.05219,6.74E-24,17462.486,4365577.8,45.1955,29.628083,,
 rois\0051-5.roi.h500, (red),883,883.003,3.7651207,4.1017056,13.301039,0.26090741,3324.6006,33246.11,2.762079,2.7440609,0.94453017,0.94425958,0.99343723,0.89881498,834.02014,8340.2251,0.015421411,0.014988561,0.35437874,0.095138565,2.9434922,0.000447339,312.91629,3129.1731,0.47187402,0.43003554,0.24029317,0.083956391,2.3556674,0.001493431,212.17883,2121.7947,0.29939793,0.2746969,0.33078371,0.27744049,1.688127,1.83E-06,292.082,2920.8284,0.26489033,0.24974322,0.13483214,0.095590152,0.88992375,2.10E-12,119.05681,1190.5712,0.14118672,0.13239805,0.019940915,0.00483184,0.28209892,1.92E-06,17.607819,176.07878,0.037191409,0.030731817,0.018090931,0.005794767,0.15594895,3.51E-08,15.974292,159.74338,0.021825948,0.020362751,0.064103859,0.059376419,0.2339161,7.83E-05,56.603695,566.03868,0.03838715,0.03663597,0.057924687,0.055251371,0.18721241,0.000130943,51.147476,511.47644,0.029436568,0.028406696,0.017353159,0.01504383,0.09671481,3.08E-05,15.322834,153.22883,0.014133583,0.013166984,0.008320206,0.006303883,0.035607554,1.01E-10,7.3467445,73.467631,0.007063697,0.006809851,0.009736476,0.007978037,0.049285062,3.02E-11,8.5973101,85.973327,0.008651801,0.008149531,0.049313941,0.039892018,3.5424442,1.14E-10,43.544212,435.44333,0.12709987,0.037571231,,
 rois\0051-5.roi.h501, (green),364,364.001,16.501184,13.929397,85.831749,4.2662802,6006.4292,60064.484,9.0662728,5.8119502,0.94036016,0.94085532,0.98488885,0.89077049,342.29117,3422.921,0.01555313,0.015074756,5.4970748,5.0960288,20.615704,0.065487273,2000.9352,20009.411,3.1522971,2.4863908,7.0596622,6.0422902,46.901878,0.14197405,2569.7173,25697.246,5.4423828,3.6647905,3.3426645,3.2817907,9.390749,0.064283073,1216.7299,12167.335,1.6598615,1.2320598,32.991017,33.82439,74.381943,3.6418164,12008.733,120087.66,14.680935,6.5803095,7.6421351,7.9721427,13.565206,1.5402323,2781.738,27817.454,2.4471732,1.4615943,0.21043296,0.20123968,0.6443305,7.01E-06,76.597557,765.97821,0.11009266,0.08978298,5.679852,3.7389936,35.594921,0.38161156,2067.4653,20674.722,5.5414146,3.0209449,0.25493485,0.2317698,0.73255229,0.018812547,92.796257,927.96559,0.12893319,0.086859151,0.22775176,0.20031576,0.98444653,0.014062027,82.90168,829.01884,0.13806126,0.082808908,0.019895486,0.013291974,0.42966712,3.09E-10,7.2419567,72.419781,0.029415902,0.018320426,0.11794571,0.11084078,0.45163205,2.54E-05,42.93224,429.32366,0.065214541,0.044073207,6.7643642,2.1293194,109.47818,0.28772804,2462.2288,24622.358,11.356796,6.6731914,,
 rois\0051-5.roi.h502, (blue),2779,2779.01,13.186252,9.9216576,91.805382,2.5480926,36644.598,366446.97,9.6590654,4.0582562,0.93133564,0.93166667,0.9831261,0.82926834,2588.1816,25881.89,0.016126555,0.015370305,3.598098,3.2530921,17.644857,0.001630178,9999.1123,99991.425,2.2649548,1.7578657,5.9280439,5.5955067,33.222061,0.062113948,16474.049,164740.8,2.9709316,1.8725706,1.1207832,1.0016737,32.773422,8.95E-09,3114.657,31146.653,0.93380722,0.63388921,22.674781,22.678335,118.81769,3.8358147,63013.219,630133.95,6.7815197,2.7257577,4.6611474,4.3311749,13.824577,0.93778598,12953.328,129533.65,1.8539701,0.97610715,0.23080406,0.17869487,24.438889,0.000121298,641.40466,6414.063,0.71626614,0.14755019,5.138257,0.88788688,92.096153,0.061714873,14279.207,142792.56,10.109727,2.5102412,0.25816107,0.24793522,0.85120738,0.029805819,717.42969,7174.3164,0.091860858,0.07080647,0.86507469,0.45978805,18.839384,0.10933234,2404.0398,24040.493,1.1431891,0.57963685,0.016841669,0.011430919,0.80238485,8.17E-16,46.803024,468.0313,0.031887369,0.015073376,0.18337955,0.17767951,3.2652678,0.017898818,509.61194,5096.1322,0.084480481,0.051146662,3.5078403,0.58787888,93.857155,6.75E-07,9748.2979,97483.155,9.0173267,2.8507612,,
 rois\0051-5.roi.h503, (turquois),2520,2520.01,17.97157,12.771713,96.269257,3.2792211,45288.355,452884.82,13.739451,5.1265528,0.93363252,0.93368238,0.98371899,0.87836581,2352.7505,23527.606,0.015344942,0.01467755,4.0922701,3.4726555,76.469681,0.016572576,10312.517,103125.5,3.6922131,2.1809969,7.0298134,5.657001,49.448723,0.19423376,17715.141,177151.79,5.6040548,2.9291083,1.6958378,1.3929615,18.937445,0.003678423,4273.5078,42735.233,1.4106104,0.89072055,26.218406,25.291842,59.89864,3.5030923,66070.391,660705.69,7.2937586,3.575372,6.8988993,6.7468934,17.065685,0.73970628,17385.217,173852.75,2.1083044,1.2871908,0.38038174,0.24145059,71.264809,1.85E-06,958.56201,9585.6469,1.7872784,0.28363038,8.3945854,2.7655478,105.25208,0.13950484,21154.346,211544.15,11.913858,3.6420156,0.28732558,0.26956898,1.2096536,0.069412425,724.06055,7240.6251,0.10970412,0.081853992,0.31374904,0.28187925,4.4821887,0.039771415,790.64795,7906.498,0.21885177,0.110976,0.026451691,0.012835967,0.96364355,2.83E-14,66.658249,666.58448,0.057830314,0.022778367,0.175337,0.16270468,4.3650608,2.48E-13,441.84921,4418.5048,0.13524829,0.060453673,7.6407064,1.8668919,104.69814,0.029809041,19254.572,192546.34,14.819472,5.1754848,,
 rois\0051-5.roi.h504, (magenta),7929,7929.02,16.762601,11.67984,99.518753,1.6156912,132910.42,1329110.5,14.394397,5.1474778,0.93439581,0.93450183,0.99374998,0.85443962,7408.8306,74088.458,0.016437213,0.015080172,4.2359143,3.4425552,263.23587,0.001630178,33586.559,335866.62,5.4257153,2.382319,6.6320934,5.3960404,352.60867,0.036272462,52585.879,525860.21,6.9407198,2.8749011,1.7765481,1.2408453,525.24445,8.95E-09,14086.239,140862.91,6.4470434,1.1696826,23.289647,22.459606,74.381943,0.78594476,184663.88,1846641.5,8.6312823,3.5482121,5.9719453,5.6748567,104.13169,1.28E-19,47351.613,473516.91,2.7276965,1.2931235,0.49130446,0.20456262,100.35489,3.48E-13,3895.5532,38955.644,3.104155,0.46245505,7.1584842,1.6555191,122.7196,5.24E-20,56759.629,567597.86,11.949503,3.5269647,0.27705329,0.25015181,18.195738,0.013780276,2196.7559,21967.619,0.34490708,0.098365197,0.49564453,0.31152046,18.839384,0.005763674,3929.968,39299.768,0.77475959,0.29084697,0.03600607,0.012419055,9.2011852,4.36E-16,285.49197,2854.9295,0.21425883,0.036449266,0.17787008,0.15603609,10.29806,2.48E-13,1410.3306,14103.359,0.28519304,0.075244031,6.5084434,1.1733333,153.66342,7.61E-08,51605.484,516055.97,14.093052,4.924269,,
 rois\0052-3.roi.h500, (red),227,227,3.6418362,4.0723267,11.211496,0.13929009,826.69653,8266.9726,2.9369733,2.9745704,0.96126624,0.96076638,1.0027701,0.91525424,218.20744,2182.0755,0.01534636,0.015363402,0.35945284,0.087315567,2.5426378,0.001763526,81.595772,815.95838,0.49364353,0.45593472,0.25298023,0.10040013,1.5972059,0.000409861,57.426521,574.26543,0.31548825,0.29572373,0.37442156,0.30063003,1.9470578,1.84E-05,84.993713,849.9374,0.30884027,0.29259536,0.14735448,0.11624262,0.68782705,1.67E-09,33.449448,334.49484,0.13949433,0.13028965,0.029272824,0.005903517,0.21514289,2.06E-06,6.6449299,66.449346,0.046597274,0.042013543,0.017859351,0.005268947,0.12553807,7.70E-05,4.0540724,40.540749,0.022357111,0.02102873,0.081655501,0.077572957,0.22022516,0.000536447,18.535801,185.35809,0.046513521,0.04155022,0.05780098,0.056243524,0.12422343,0.002456924,13.120822,131.2083,0.025373775,0.024618356,0.017213335,0.015787069,0.070214376,4.12E-05,3.9074273,39.074291,0.013982238,0.013018333,0.008289167,0.006178076,0.033968478,2.40E-08,1.8816407,18.816418,0.007124962,0.006742992,0.008672553,0.006566415,0.034175862,6.21E-10,1.9686695,19.686705,0.008076282,0.007595836,0.095494195,0.074604005,0.37177831,0.000480073,21.677185,216.77194,0.070718433,0.047783496,,
